Accession	BioProjects	BioSample accession	Completeness	Gene count	Geographic Location	Geographic Region	Host Common Name	Host Infraspecific Names Breed	Host Infraspecific Names Cultivar	Host Infraspecific Names Ecotype	Host Infraspecific Names Isolate	Host Infraspecific Names Sex	Host Infraspecific Names Strain	Host Name	Host Pangolin Classification	Host Taxonomic ID	Is Annotated	Is Complete	Is Lab Host	Is Vaccine Strain	Isolate Collection date	Isolate Lineage	Isolate Lineage source	Lab Host	Length	Mature peptide count	Molecule type	Nucleotide completeness	Protein count	Purpose of Sampling	Release date	Source database	SRA Accessions	Submitter Affiliation	Submitter Country	Submitter Names	Update date	Virus Common Name	Virus Infraspecific Names Breed	Virus Infraspecific Names Cultivar	Virus Infraspecific Names Ecotype	Virus Infraspecific Names Isolate	Virus Infraspecific Names Sex	Virus Infraspecific Names Strain	Virus Name	Virus Pangolin Classification	Virus Taxonomic ID
KM229961.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3358			2685				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229960.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3378			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229959.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3388			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229958.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3398			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229957.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3408			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229956.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3418			2685				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229955.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3428			2685				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229954.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3438			2685				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229953.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3448			2685				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229952.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3458			2685				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229951.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3488			2685				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229950.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3508			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229949.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3518			2685				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229948.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3528			2685				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229947.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3538			2685				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229946.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3548			2686				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229945.1			COMPLETE		Mauritius	Africa								Digitaria horizontalis		547049	true				2008	g3558			2685				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229944.1			COMPLETE		Zimbabwe	Africa								Oplismenus burmannii		441382	true				2010	OL1			2688				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229943.1			COMPLETE		Spain: Gran Canaria	Europe								Digitaria		66017	true				2008	g4198			2687				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229942.1			COMPLETE		Kenya	Africa								Sclerochloa dura		211954	true				2011	K259			2687				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229941.1			COMPLETE		Kenya	Africa								Urochloa deflexa		240436	true				2011	K288			2690				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229940.1			COMPLETE		Kenya	Africa								Setaria adhaerens		560831	true				2011	K291			2694				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229939.1			COMPLETE		Kenya	Africa								Digitaria sanguinalis		121769	true				2009	K55			2682				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229938.1			COMPLETE		Kenya	Africa								Setaria adhaerens		560831	true				2010	K154			2699				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229937.1			COMPLETE		Kenya	Africa								Digitaria sanguinalis		121769	true				2011	K260			2699				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229936.1			COMPLETE		Kenya	Africa								Setaria barbata		192628	true				2011	K292			2699				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Maize streak virus		10821
KM229935.1			COMPLETE		Namibia	Africa								Eragrostis minor		110886	true				2009	g435			2705				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229934.1			COMPLETE		South Africa	Africa								Urochloa deflexa		240436	true				2010	DM01			2707				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229933.1			COMPLETE		South Africa	Africa								Urochloa deflexa		240436	true				2009	g455			2705				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229932.1			COMPLETE		South Africa	Africa								Urochloa deflexa		240436	true				2009	g467			2705				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229931.1			COMPLETE		South Africa	Africa								Urochloa deflexa		240436	true				2009	g468			2705				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229930.1			COMPLETE		South Africa	Africa								Urochloa deflexa		240436	true				2009	g470			2707				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229929.1			COMPLETE		South Africa	Africa								Urochloa deflexa		240436	true				2009	g471			2705				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229928.1			COMPLETE		South Africa	Africa								Urochloa deflexa		240436	true				2009	g472			2705				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229927.1			COMPLETE		South Africa	Africa								Urochloa deflexa		240436	true				2009	g474			2707				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229926.1			COMPLETE		South Africa	Africa								Urochloa deflexa		240436	true				2009	g476			2705				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229925.1			COMPLETE		South Africa	Africa								Urochloa deflexa		240436	true				2009	g478			2706				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229924.1			COMPLETE		South Africa	Africa								Megathyrsus maximus		59788	true				2009	g479			2706				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229923.1			COMPLETE		South Africa	Africa								Hordeum vulgare		4513	true				2009	g484			2706				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229922.1			COMPLETE		South Africa	Africa								Ehrharta erecta		96049	true				2009	g485			2705				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229921.1			COMPLETE		South Africa	Africa								Urochloa deflexa		240436	true				2009	g487			2707				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229920.1			COMPLETE		South Africa	Africa								Urochloa deflexa		240436	true				2009	g522			2707				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229919.1			COMPLETE		South Africa	Africa								Zea mays		4577	true				2009	g523			2705				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229918.1			COMPLETE		Nigeria	Africa								Urochloa deflexa		240436	true				2011	NG10			2709				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229917.1			COMPLETE		Zimbabwe	Africa								Megathyrsus infestus		744474	true				2010	OL3			2706				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229916.1			COMPLETE		South Africa	Africa								Urochloa deflexa		240436	true				2009	g473			2697				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Panicum streak virus		10826
KM229915.1			COMPLETE		Reunion	Africa								Saccharum sp.		15819	true				2005	R5745			2736				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Sugarcane streak Reunion virus		78395
KM229914.1			COMPLETE		South Africa	Africa								Saccharum sp.		15819	true				2008	g2728			2757				4		2016-07-27T00:00:00Z	GenBank		University of Canterbury, School of Biological Sciences	New Zealand	Kraberger,S.,Pande,D.,Shepherd,D.N.,Martin,D.P.,Varsani,A.	2016-07-27T00:00:00Z								Sugarcane streak virus		10836
KM229913.1			COMPLETE		Sudan	Africa								Cicer arietinum		3827	true				2014	CpCDV_P_SD_SD263_2014			2564				4		2014-11-30T00:00:00Z	GenBank		University of Canterbury, Biological Sciences	New Zealand	Kraberger,S.,Kumari,S.G.,Hamed,A.A.,Gronenborn,B.,Thomas,J.E.,Sharman,M.,Harkins,G.W.,Muhire,B.M.,Martin,D.P.,Varsani,A.	2014-12-16T00:00:00Z								Chickpea chlorotic dwarf virus		463360
KM229912.1			COMPLETE		Sudan	Africa								Cicer arietinum		3827	true				2013	CpCDV_P_SD_SD256_2013			2564				4		2014-11-30T00:00:00Z	GenBank		University of Canterbury, Biological Sciences	New Zealand	Kraberger,S.,Kumari,S.G.,Hamed,A.A.,Gronenborn,B.,Thomas,J.E.,Sharman,M.,Harkins,G.W.,Muhire,B.M.,Martin,D.P.,Varsani,A.	2014-12-16T00:00:00Z								Chickpea chlorotic dwarf virus		463360
KM229911.1			COMPLETE		Sudan	Africa								Cicer arietinum		3827	true				2014	CpCDV_O_SD_SD261_2014			2583				4		2014-11-30T00:00:00Z	GenBank		University of Canterbury, Biological Sciences	New Zealand	Kraberger,S.,Kumari,S.G.,Hamed,A.A.,Gronenborn,B.,Thomas,J.E.,Sharman,M.,Harkins,G.W.,Muhire,B.M.,Martin,D.P.,Varsani,A.	2014-12-16T00:00:00Z								Chickpea chlorotic dwarf virus		463360
KM229910.1			COMPLETE		Sudan	Africa								Cicer arietinum		3827	true				2013	CpCDV_N_SD_SD233_2013			2561				4		2014-11-30T00:00:00Z	GenBank		University of Canterbury, Biological Sciences	New Zealand	Kraberger,S.,Kumari,S.G.,Hamed,A.A.,Gronenborn,B.,Thomas,J.E.,Sharman,M.,Harkins,G.W.,Muhire,B.M.,Martin,D.P.,Varsani,A.	2014-12-16T00:00:00Z								Chickpea chlorotic dwarf virus		463360
KM229909.1			COMPLETE		Sudan	Africa								Cicer arietinum		3827	true				2013	CpCDV_M_SD_SD231_2013			2562				4		2014-11-30T00:00:00Z	GenBank		University of Canterbury, Biological Sciences	New Zealand	Kraberger,S.,Kumari,S.G.,Hamed,A.A.,Gronenborn,B.,Thomas,J.E.,Sharman,M.,Harkins,G.W.,Muhire,B.M.,Martin,D.P.,Varsani,A.	2014-12-16T00:00:00Z								Chickpea chlorotic dwarf virus		463360
KM229908.1			COMPLETE		Sudan	Africa								Cicer arietinum		3827	true				2013	CpCDV_M_SD_SD222_2013			2562				4		2014-11-30T00:00:00Z	GenBank		University of Canterbury, Biological Sciences	New Zealand	Kraberger,S.,Kumari,S.G.,Hamed,A.A.,Gronenborn,B.,Thomas,J.E.,Sharman,M.,Harkins,G.W.,Muhire,B.M.,Martin,D.P.,Varsani,A.	2014-12-16T00:00:00Z								Chickpea chlorotic dwarf virus		463360
KM229907.1			COMPLETE		Sudan	Africa								Cicer arietinum		3827	true				2013	CpCDV_K_SD_SD276_2013			2576				4		2014-11-30T00:00:00Z	GenBank		University of Canterbury, Biological Sciences	New Zealand	Kraberger,S.,Kumari,S.G.,Hamed,A.A.,Gronenborn,B.,Thomas,J.E.,Sharman,M.,Harkins,G.W.,Muhire,B.M.,Martin,D.P.,Varsani,A.	2014-12-16T00:00:00Z								Chickpea chlorotic dwarf virus		463360
KM229906.1			COMPLETE		Sudan	Africa								Cicer arietinum		3827	true				2013	CpCDV_K_SD_SD273_2013			2584				4		2014-11-30T00:00:00Z	GenBank		University of Canterbury, Biological Sciences	New Zealand	Kraberger,S.,Kumari,S.G.,Hamed,A.A.,Gronenborn,B.,Thomas,J.E.,Sharman,M.,Harkins,G.W.,Muhire,B.M.,Martin,D.P.,Varsani,A.	2014-12-16T00:00:00Z								Chickpea chlorotic dwarf virus		463360
KM229905.1			COMPLETE		Sudan	Africa								Cicer arietinum		3827	true				2013	CpCDV_K_SD_SD272_2013			2577				4		2014-11-30T00:00:00Z	GenBank		University of Canterbury, Biological Sciences	New Zealand	Kraberger,S.,Kumari,S.G.,Hamed,A.A.,Gronenborn,B.,Thomas,J.E.,Sharman,M.,Harkins,G.W.,Muhire,B.M.,Martin,D.P.,Varsani,A.	2014-12-16T00:00:00Z								Chickpea chlorotic dwarf virus		463360
KM229904.1			COMPLETE		Sudan	Africa								Cicer arietinum		3827	true				2013	CpCDV_K_SD_SD06_2013			2575				4		2014-11-30T00:00:00Z	GenBank		University of Canterbury, Biological Sciences	New Zealand	Kraberger,S.,Kumari,S.G.,Hamed,A.A.,Gronenborn,B.,Thomas,J.E.,Sharman,M.,Harkins,G.W.,Muhire,B.M.,Martin,D.P.,Varsani,A.	2014-12-16T00:00:00Z								Chickpea chlorotic dwarf virus		463360
KM229903.1			COMPLETE		Sudan	Africa								Cicer arietinum		3827	true				2008	CpCDV_K_SD_FR14_2008			2571				4		2014-11-30T00:00:00Z	GenBank		University of Canterbury, Biological Sciences	New Zealand	Kraberger,S.,Kumari,S.G.,Hamed,A.A.,Gronenborn,B.,Thomas,J.E.,Sharman,M.,Harkins,G.W.,Muhire,B.M.,Martin,D.P.,Varsani,A.	2014-12-16T00:00:00Z								Chickpea chlorotic dwarf virus		463360
